4820011,5313012,1,"LINESTRING(-13153440.4821418 4036083.1364085, -13156741.6550542 4031730.14754127)"
4820011,5317023,1,"LINESTRING(-13153440.4821418 4036083.1364085, -13153851.3536341 4030763.28758225)"
4820011,5317024,1,"LINESTRING(-13153440.4821418 4036083.1364085, -13153464.4640589 4031134.42650455)"
4820011,5319022,2,"LINESTRING(-13153440.4821418 4036083.1364085, -13150479.9402439 4030358.5275465)"
4820011,5334022,2,"LINESTRING(-13153440.4821418 4036083.1364085, -13157066.5866556 4027399.34628321)"
4820011,5337031,2,"LINESTRING(-13153440.4821418 4036083.1364085, -13155468.4756983 4026780.87232342)"
4820011,5306012,1,"LINESTRING(-13153440.4821418 4036083.1364085, -13155311.5673604 4035671.31861046)"
4820011,5310002,2,"LINESTRING(-13153440.4821418 4036083.1364085, -13155275.599268 4033980.4879559)"
4820011,5303021,1,"LINESTRING(-13153440.4821418 4036083.1364085, -13151907.2704756 4032752.98328444)"
4820011,5317011,1,"LINESTRING(-13153440.4821418 4036083.1364085, -13152594.4376233 4031864.10777966)"
4820011,5317022,1,"LINESTRING(-13153440.4821418 4036083.1364085, -13153346.2386382 4030625.89165303)"
4820011,5318002,1,"LINESTRING(-13153440.4821418 4036083.1364085, -13151290.5908815 4031360.08299703)"
4820011,5318003,1,"LINESTRING(-13153440.4821418 4036083.1364085, -13150659.1358768 4031076.36916559)"
4820011,5334021,1,"LINESTRING(-13153440.4821418 4036083.1364085, -13157673.5723808 4027472.89600824)"
4820011,5338062,1,"LINESTRING(-13153440.4821418 4036083.1364085, -13154655.0321683 4025864.91171524)"
4820011,5313011,1,"LINESTRING(-13153440.4821418 4036083.1364085, -13155419.0741281 4031676.343251)"
4820011,5313013,1,"LINESTRING(-13153440.4821418 4036083.1364085, -13156090.4035396 4031790.0234035)"
4820011,5335011,1,"LINESTRING(-13153440.4821418 4036083.1364085, -13157934.317522 4026996.91412449)"
4820011,5335012,1,"LINESTRING(-13153440.4821418 4036083.1364085, -13158106.3701876 4026731.0862337)"
4820012,5308022,1,"LINESTRING(-13153656.1320012 4036784.97108089, -13155719.2228392 4036092.50389032)"
4820012,5334022,1,"LINESTRING(-13153656.1320012 4036784.97108089, -13157066.5866556 4027399.34628321)"
4820012,5317023,1,"LINESTRING(-13153656.1320012 4036784.97108089, -13153851.3536341 4030763.28758225)"
4820022,5319011,1,"LINESTRING(-13152129.1349546 4034696.62488602, -13151855.0735763 4030837.96866204)"
4820022,5303012,1,"LINESTRING(-13152129.1349546 4034696.62488602, -13153172.6476465 4032618.48595121)"
4820022,5306011,1,"LINESTRING(-13152129.1349546 4034696.62488602, -13155177.8596087 4036476.26047779)"
4820022,5306021,1,"LINESTRING(-13152129.1349546 4034696.62488602, -13154806.5750535 4035891.81647595)"
4820022,5311022,1,"LINESTRING(-13152129.1349546 4034696.62488602, -13155964.1062199 4033417.19200704)"
4820022,5312012,1,"LINESTRING(-13152129.1349546 4034696.62488602, -13156781.1315279 4032770.79447783)"
4820022,5312022,1,"LINESTRING(-13152129.1349546 4034696.62488602, -13156115.0840432 4032263.90215829)"
4820022,5313024,1,"LINESTRING(-13152129.1349546 4034696.62488602, -13156749.4973611 4031173.274156)"
5302023,5302021,2,"LINESTRING(-13150996.3778781 4031778.58264281, -13151471.9638947 4032834.46156613)"
5302023,5303012,1,"LINESTRING(-13150996.3778781 4031778.58264281, -13153172.6476465 4032618.48595121)"
5302023,5302023,1,"LINESTRING(-13150996.3778781 4031778.58264281, -13153172.6476465 4032618.48595121)"
5302023,5308021,3,"LINESTRING(-13150996.3778781 4031778.58264281, -13156018.7688231 4035610.90183857)"
5302023,5318001,3,"LINESTRING(-13150996.3778781 4031778.58264281, -13151695.3585277 4031529.67487899)"
5302023,5304001,1,"LINESTRING(-13150996.3778781 4031778.58264281, -13153462.3043168 4034264.82853509)"
5302023,5303022,1,"LINESTRING(-13150996.3778781 4031778.58264281, -13152089.7099597 4032094.77461255)"
5302023,5311022,1,"LINESTRING(-13150996.3778781 4031778.58264281, -13155964.1062199 4033417.19200704)"
5302023,5315023,1,"LINESTRING(-13150996.3778781 4031778.58264281, -13154487.2846575 4031738.62892603)"
5302023,5317023,1,"LINESTRING(-13150996.3778781 4031778.58264281, -13153851.3536341 4030763.28758225)"
5302023,5317012,1,"LINESTRING(-13150996.3778781 4031778.58264281, -13152669.0493529 4031562.97577703)"
5302023,5317022,1,"LINESTRING(-13150996.3778781 4031778.58264281, -13153346.2386382 4030625.89165303)"
5302023,5319022,1,"LINESTRING(-13150996.3778781 4031778.58264281, -13150479.9402439 4030358.5275465)"
5302023,5303024,1,"LINESTRING(-13150996.3778781 4031778.58264281, -13152284.9562535 4032839.19749224)"
5302023,5319021,1,"LINESTRING(-13150996.3778781 4031778.58264281, -13150365.5290898 4030676.81376649)"
5302023,5334022,2,"LINESTRING(-13150996.3778781 4031778.58264281, -13157066.5866556 4027399.34628321)"
5302023,5318002,1,"LINESTRING(-13150996.3778781 4031778.58264281, -13151290.5908815 4031360.08299703)"
5302023,5316041,1,"LINESTRING(-13150996.3778781 4031778.58264281, -13153734.2430918 4032153.77322294)"
5302023,5335011,1,"LINESTRING(-13150996.3778781 4031778.58264281, -13157934.317522 4026996.91412449)"
5303011,5303012,1,"LINESTRING(-13152814.5525489 4032876.05886213, -13153172.6476465 4032618.48595121)"
5303011,5307001,1,"LINESTRING(-13152814.5525489 4032876.05886213, -13156181.7010584 4036756.47052752)"
5303011,5303011,1,"LINESTRING(-13152814.5525489 4032876.05886213, -13156181.7010584 4036756.47052752)"
5303011,5304001,2,"LINESTRING(-13152814.5525489 4032876.05886213, -13153462.3043168 4034264.82853509)"
5303011,5305002,1,"LINESTRING(-13152814.5525489 4032876.05886213, -13153997.1039761 4033902.05329409)"
5303011,5311021,1,"LINESTRING(-13152814.5525489 4032876.05886213, -13155884.5815646 4033955.21897396)"
5303011,5316041,1,"LINESTRING(-13152814.5525489 4032876.05886213, -13153734.2430918 4032153.77322294)"
5303011,5319013,1,"LINESTRING(-13152814.5525489 4032876.05886213, -13151443.7161218 4030478.52420137)"
5303011,5311012,1,"LINESTRING(-13152814.5525489 4032876.05886213, -13156687.1578982 4033779.41244598)"
5303011,5317011,2,"LINESTRING(-13152814.5525489 4032876.05886213, -13152594.4376233 4031864.10777966)"
5303011,5306021,4,"LINESTRING(-13152814.5525489 4032876.05886213, -13154806.5750535 4035891.81647595)"
5303011,5311011,1,"LINESTRING(-13152814.5525489 4032876.05886213, -13156799.3726157 4033465.71186469)"
5303011,5313024,1,"LINESTRING(-13152814.5525489 4032876.05886213, -13156749.4973611 4031173.274156)"
5303011,5313012,1,"LINESTRING(-13152814.5525489 4032876.05886213, -13156741.6550542 4031730.14754127)"
5303011,5323042,1,"LINESTRING(-13152814.5525489 4032876.05886213, -13152931.8874791 4026982.00336773)"
5303011,5318001,1,"LINESTRING(-13152814.5525489 4032876.05886213, -13151695.3585277 4031529.67487899)"
5303011,5311022,1,"LINESTRING(-13152814.5525489 4032876.05886213, -13155964.1062199 4033417.19200704)"
5303012,5303011,2,"LINESTRING(-13153172.6476465 4032618.48595121, -13152814.5525489 4032876.05886213)"
5303012,5312011,1,"LINESTRING(-13153172.6476465 4032618.48595121, -13156125.6386776 4032816.27136412)"
5303012,5318001,1,"LINESTRING(-13153172.6476465 4032618.48595121, -13151695.3585277 4031529.67487899)"
5303012,5334021,1,"LINESTRING(-13153172.6476465 4032618.48595121, -13157673.5723808 4027472.89600824)"
5303012,5337021,1,"LINESTRING(-13153172.6476465 4032618.48595121, -13156163.6629147 4026612.18878775)"
5303012,5307001,1,"LINESTRING(-13153172.6476465 4032618.48595121, -13156181.7010584 4036756.47052752)"
5303012,5319014,1,"LINESTRING(-13153172.6476465 4032618.48595121, -13151579.8107582 4030174.32296638)"
5303021,5302023,2,"LINESTRING(-13151907.2704756 4032752.98328444, -13150996.3778781 4031778.58264281)"
5303021,5303012,1,"LINESTRING(-13151907.2704756 4032752.98328444, -13153172.6476465 4032618.48595121)"
5303021,5305001,1,"LINESTRING(-13151907.2704756 4032752.98328444, -13154009.0445868 4034498.53631292)"
5303021,5312021,1,"LINESTRING(-13151907.2704756 4032752.98328444, -13156813.2522891 4032252.55465132)"
5303021,5312022,1,"LINESTRING(-13151907.2704756 4032752.98328444, -13156115.0840432 4032263.90215829)"
5303021,5334021,1,"LINESTRING(-13151907.2704756 4032752.98328444, -13157673.5723808 4027472.89600824)"
5303021,4820022,1,"LINESTRING(-13151907.2704756 4032752.98328444, -13152129.1349546 4034696.62488602)"
5303023,5319013,1,"LINESTRING(-13152602.1344159 4032347.80609795, -13151443.7161218 4030478.52420137)"
5303024,5303011,1,"LINESTRING(-13152284.9562535 4032839.19749224, -13152814.5525489 4032876.05886213)"
5303024,5303022,1,"LINESTRING(-13152284.9562535 4032839.19749224, -13152089.7099597 4032094.77461255)"
5303024,5303024,1,"LINESTRING(-13152284.9562535 4032839.19749224, -13152089.7099597 4032094.77461255)"
5303024,5310002,1,"LINESTRING(-13152284.9562535 4032839.19749224, -13155275.599268 4033980.4879559)"
5303024,5312022,2,"LINESTRING(-13152284.9562535 4032839.19749224, -13156115.0840432 4032263.90215829)"
5303024,5313024,1,"LINESTRING(-13152284.9562535 4032839.19749224, -13156749.4973611 4031173.274156)"
5303024,5315021,1,"LINESTRING(-13152284.9562535 4032839.19749224, -13154728.7053301 4031147.80617125)"
5303024,5315024,1,"LINESTRING(-13152284.9562535 4032839.19749224, -13154557.4734377 4031462.6761171)"
5303024,5302023,1,"LINESTRING(-13152284.9562535 4032839.19749224, -13150996.3778781 4031778.58264281)"
5303024,5311011,1,"LINESTRING(-13152284.9562535 4032839.19749224, -13156799.3726157 4033465.71186469)"
5304001,5304001,1,"LINESTRING(-13153462.3043168 4034264.82853509, -13156799.3726157 4033465.71186469)"
5304001,5304002,1,"LINESTRING(-13153462.3043168 4034264.82853509, -13152775.4407916 4033953.72173186)"
5304001,5308011,1,"LINESTRING(-13153462.3043168 4034264.82853509, -13156902.2806935 4035178.6616048)"
5304001,5316032,1,"LINESTRING(-13153462.3043168 4034264.82853509, -13153700.3155604 4032614.93094997)"
5304001,5305001,1,"LINESTRING(-13153462.3043168 4034264.82853509, -13154009.0445868 4034498.53631292)"
5304002,5304001,2,"LINESTRING(-13152775.4407916 4033953.72173186, -13153462.3043168 4034264.82853509)"
5304002,5304002,4,"LINESTRING(-13152775.4407916 4033953.72173186, -13153462.3043168 4034264.82853509)"
5304002,5306021,3,"LINESTRING(-13152775.4407916 4033953.72173186, -13154806.5750535 4035891.81647595)"
5304002,5337032,4,"LINESTRING(-13152775.4407916 4033953.72173186, -13154761.3316192 4026496.56127702)"
5304002,4820011,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13153440.4821418 4036083.1364085)"
5304002,5302021,2,"LINESTRING(-13152775.4407916 4033953.72173186, -13151471.9638947 4032834.46156613)"
5304002,5305004,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13154392.1752214 4034135.99606742)"
5304002,5306011,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13155177.8596087 4036476.26047779)"
5304002,5308013,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13156574.4488801 4035973.15356064)"
5304002,5308022,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13155719.2228392 4036092.50389032)"
5304002,5309012,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13156865.2869082 4034731.58931136)"
5304002,5313023,2,"LINESTRING(-13152775.4407916 4033953.72173186, -13155575.6839462 4030697.23615571)"
5304002,5313025,2,"LINESTRING(-13152775.4407916 4033953.72173186, -13156152.2074724 4031134.65077472)"
5304002,5315021,2,"LINESTRING(-13152775.4407916 4033953.72173186, -13154728.7053301 4031147.80617125)"
5304002,5316023,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13154100.5866375 4031503.33644851)"
5304002,5316041,2,"LINESTRING(-13152775.4407916 4033953.72173186, -13153734.2430918 4032153.77322294)"
5304002,5319022,2,"LINESTRING(-13152775.4407916 4033953.72173186, -13150479.9402439 4030358.5275465)"
5304002,5319023,2,"LINESTRING(-13152775.4407916 4033953.72173186, -13150485.0520538 4030043.16639512)"
5304002,5320012,2,"LINESTRING(-13152775.4407916 4033953.72173186, -13149505.6383642 4029406.19896454)"
5304002,5335011,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13157934.317522 4026996.91412449)"
5304002,5308021,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13156018.7688231 4035610.90183857)"
5304002,5309011,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13156744.3450553 4034376.09320778)"
5304002,5309013,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13156449.9315571 4034723.50197926)"
5304002,5312011,2,"LINESTRING(-13152775.4407916 4033953.72173186, -13156125.6386776 4032816.27136412)"
5304002,5316022,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13154285.1528875 4030981.45970857)"
5304002,5316032,2,"LINESTRING(-13152775.4407916 4033953.72173186, -13153700.3155604 4032614.93094997)"
5304002,5316042,2,"LINESTRING(-13152775.4407916 4033953.72173186, -13153818.9922064 4031854.3427613)"
5304002,5317011,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13152594.4376233 4031864.10777966)"
5304002,5317012,2,"LINESTRING(-13152775.4407916 4033953.72173186, -13152669.0493529 4031562.97577703)"
5304002,5317023,2,"LINESTRING(-13152775.4407916 4033953.72173186, -13153851.3536341 4030763.28758225)"
5304002,5318001,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13151695.3585277 4031529.67487899)"
5304002,5308014,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13156483.8636719 4035317.08946272)"
5304002,5311013,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13156690.5493866 4034081.62208518)"
5304002,5313022,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13156368.1330837 4031425.00400579)"
5304002,5335021,1,"LINESTRING(-13152775.4407916 4033953.72173186, -13157375.0621299 4026927.87098844)"
5305001,5305001,1,"LINESTRING(-13154009.0445868 4034498.53631292, -13157375.0621299 4026927.87098844)"
5305001,5311021,2,"LINESTRING(-13154009.0445868 4034498.53631292, -13155884.5815646 4033955.21897396)"
5305001,5317011,1,"LINESTRING(-13154009.0445868 4034498.53631292, -13152594.4376233 4031864.10777966)"
5305001,5320012,1,"LINESTRING(-13154009.0445868 4034498.53631292, -13149505.6383642 4029406.19896454)"
5305001,5308014,1,"LINESTRING(-13154009.0445868 4034498.53631292, -13156483.8636719 4035317.08946272)"
5305001,5316041,1,"LINESTRING(-13154009.0445868 4034498.53631292, -13153734.2430918 4032153.77322294)"
5305001,5318002,1,"LINESTRING(-13154009.0445868 4034498.53631292, -13151290.5908815 4031360.08299703)"
5305001,5317021,1,"LINESTRING(-13154009.0445868 4034498.53631292, -13153094.5421296 4031236.05049773)"
5305002,5304001,1,"LINESTRING(-13153997.1039761 4033902.05329409, -13153462.3043168 4034264.82853509)"
5305002,5305004,1,"LINESTRING(-13153997.1039761 4033902.05329409, -13154392.1752214 4034135.99606742)"
5305002,5312011,1,"LINESTRING(-13153997.1039761 4033902.05329409, -13156125.6386776 4032816.27136412)"
5305002,5312012,1,"LINESTRING(-13153997.1039761 4033902.05329409, -13156781.1315279 4032770.79447783)"
5305002,5316023,1,"LINESTRING(-13153997.1039761 4033902.05329409, -13154100.5866375 4031503.33644851)"
5305002,5317012,1,"LINESTRING(-13153997.1039761 4033902.05329409, -13152669.0493529 4031562.97577703)"
5305002,2017002,1,"LINESTRING(-13153997.1039761 4033902.05329409, -13155446.3085688 4037633.22893628)"
5305002,5337011,1,"LINESTRING(-13153997.1039761 4033902.05329409, -13155966.8860811 4027574.70173775)"
5305003,5305001,1,"LINESTRING(-13154107.6290432 4033470.37367951, -13154009.0445868 4034498.53631292)"
5305003,5305004,1,"LINESTRING(-13154107.6290432 4033470.37367951, -13154392.1752214 4034135.99606742)"
5305003,5308013,1,"LINESTRING(-13154107.6290432 4033470.37367951, -13156574.4488801 4035973.15356064)"
5305003,5312011,2,"LINESTRING(-13154107.6290432 4033470.37367951, -13156125.6386776 4032816.27136412)"
5305003,5315041,1,"LINESTRING(-13154107.6290432 4033470.37367951, -13154268.3999218 4032885.87876071)"
5305003,5316022,1,"LINESTRING(-13154107.6290432 4033470.37367951, -13154285.1528875 4030981.45970857)"
5305003,5316023,1,"LINESTRING(-13154107.6290432 4033470.37367951, -13154100.5866375 4031503.33644851)"
5305003,5317012,1,"LINESTRING(-13154107.6290432 4033470.37367951, -13152669.0493529 4031562.97577703)"
5305003,5318003,1,"LINESTRING(-13154107.6290432 4033470.37367951, -13150659.1358768 4031076.36916559)"
5305003,5313025,1,"LINESTRING(-13154107.6290432 4033470.37367951, -13156152.2074724 4031134.65077472)"
5305003,5317011,1,"LINESTRING(-13154107.6290432 4033470.37367951, -13152594.4376233 4031864.10777966)"
5305004,5305001,2,"LINESTRING(-13154392.1752214 4034135.99606742, -13154009.0445868 4034498.53631292)"
5305004,5305003,2,"LINESTRING(-13154392.1752214 4034135.99606742, -13154107.6290432 4033470.37367951)"
5305004,5305004,1,"LINESTRING(-13154392.1752214 4034135.99606742, -13154107.6290432 4033470.37367951)"
5305004,5308011,1,"LINESTRING(-13154392.1752214 4034135.99606742, -13156902.2806935 4035178.6616048)"
5305004,5308012,1,"LINESTRING(-13154392.1752214 4034135.99606742, -13156963.7532568 4035657.5493204)"
5305004,5309021,1,"LINESTRING(-13154392.1752214 4034135.99606742, -13155990.9039356 4034902.02758367)"
5305004,5310001,1,"LINESTRING(-13154392.1752214 4034135.99606742, -13155264.4557017 4034641.15175318)"
5305004,5310003,1,"LINESTRING(-13154392.1752214 4034135.99606742, -13154906.5405072 4034198.80979114)"
5305004,5315031,1,"LINESTRING(-13154392.1752214 4034135.99606742, -13155251.8725135 4032776.24344351)"
5305004,5316032,1,"LINESTRING(-13154392.1752214 4034135.99606742, -13153700.3155604 4032614.93094997)"
5305004,5316041,1,"LINESTRING(-13154392.1752214 4034135.99606742, -13153734.2430918 4032153.77322294)"
5305004,5317011,1,"LINESTRING(-13154392.1752214 4034135.99606742, -13152594.4376233 4031864.10777966)"
5305004,5311021,4,"LINESTRING(-13154392.1752214 4034135.99606742, -13155884.5815646 4033955.21897396)"
5305004,5316042,1,"LINESTRING(-13154392.1752214 4034135.99606742, -13153818.9922064 4031854.3427613)"
5305004,5304002,1,"LINESTRING(-13154392.1752214 4034135.99606742, -13152775.4407916 4033953.72173186)"
5305004,5317022,1,"LINESTRING(-13154392.1752214 4034135.99606742, -13153346.2386382 4030625.89165303)"
5305004,5306011,1,"LINESTRING(-13154392.1752214 4034135.99606742, -13155177.8596087 4036476.26047779)"
5306011,2039002,1,"LINESTRING(-13155177.8596087 4036476.26047779, -13157334.8210306 4033255.07325069)"
5306011,5305004,2,"LINESTRING(-13155177.8596087 4036476.26047779, -13154392.1752214 4034135.99606742)"
5306011,5309011,1,"LINESTRING(-13155177.8596087 4036476.26047779, -13156744.3450553 4034376.09320778)"
5306011,5316021,1,"LINESTRING(-13155177.8596087 4036476.26047779, -13153737.59654 4031340.78082643)"
5306011,5316031,1,"LINESTRING(-13155177.8596087 4036476.26047779, -13153654.0542616 4033067.60262599)"
5306011,5317012,1,"LINESTRING(-13155177.8596087 4036476.26047779, -13152669.0493529 4031562.97577703)"
5306011,5323022,1,"LINESTRING(-13155177.8596087 4036476.26047779, -13155693.2945258 4030091.51325518)"
5306011,5316032,1,"LINESTRING(-13155177.8596087 4036476.26047779, -13153700.3155604 4032614.93094997)"
5306012,5306011,1,"LINESTRING(-13155311.5673604 4035671.31861046, -13155177.8596087 4036476.26047779)"
5306021,5306021,1,"LINESTRING(-13154806.5750535 4035891.81647595, -13155177.8596087 4036476.26047779)"
5306021,5317024,1,"LINESTRING(-13154806.5750535 4035891.81647595, -13153464.4640589 4031134.42650455)"
5306021,5319022,2,"LINESTRING(-13154806.5750535 4035891.81647595, -13150479.9402439 4030358.5275465)"
5306021,5310003,1,"LINESTRING(-13154806.5750535 4035891.81647595, -13154906.5405072 4034198.80979114)"
5307001,5307001,4,"LINESTRING(-13156181.7010584 4036756.47052752, -13154906.5405072 4034198.80979114)"
5307001,5309022,1,"LINESTRING(-13156181.7010584 4036756.47052752, -13155759.1925655 4034701.76326806)"
5307001,5313012,1,"LINESTRING(-13156181.7010584 4036756.47052752, -13156741.6550542 4031730.14754127)"
5307001,5316031,2,"LINESTRING(-13156181.7010584 4036756.47052752, -13153654.0542616 4033067.60262599)"
5307001,5313011,1,"LINESTRING(-13156181.7010584 4036756.47052752, -13155419.0741281 4031676.343251)"
5307001,5316041,2,"LINESTRING(-13156181.7010584 4036756.47052752, -13153734.2430918 4032153.77322294)"
5307001,5312021,1,"LINESTRING(-13156181.7010584 4036756.47052752, -13156813.2522891 4032252.55465132)"
5307001,5313023,2,"LINESTRING(-13156181.7010584 4036756.47052752, -13155575.6839462 4030697.23615571)"
5307001,5316032,1,"LINESTRING(-13156181.7010584 4036756.47052752, -13153700.3155604 4032614.93094997)"
5307001,5317011,1,"LINESTRING(-13156181.7010584 4036756.47052752, -13152594.4376233 4031864.10777966)"
5307001,5318001,2,"LINESTRING(-13156181.7010584 4036756.47052752, -13151695.3585277 4031529.67487899)"
5307001,5308013,1,"LINESTRING(-13156181.7010584 4036756.47052752, -13156574.4488801 4035973.15356064)"
5307001,5305001,1,"LINESTRING(-13156181.7010584 4036756.47052752, -13154009.0445868 4034498.53631292)"
5308013,5304001,1,"LINESTRING(-13156574.4488801 4035973.15356064, -13153462.3043168 4034264.82853509)"
5308013,5308012,2,"LINESTRING(-13156574.4488801 4035973.15356064, -13156963.7532568 4035657.5493204)"
5308013,5334011,1,"LINESTRING(-13156574.4488801 4035973.15356064, -13157285.8179845 4028003.16438587)"
5308013,5308014,1,"LINESTRING(-13156574.4488801 4035973.15356064, -13156483.8636719 4035317.08946272)"
5308014,5308012,1,"LINESTRING(-13156483.8636719 4035317.08946272, -13156963.7532568 4035657.5493204)"
5308014,5308014,1,"LINESTRING(-13156483.8636719 4035317.08946272, -13156963.7532568 4035657.5493204)"
